Date,Region,Channel,Sales,Leads,Conversions,Revenue
2024-07-25,North,Social Media,3868,33,6,592.01
2024-07-25,North,Referral,3832,176,12,219.95
2024-07-25,South,Email,1559,98,20,331.67
2024-07-25,South,Ads,1173,75,18,238.28
2024-07-25,South,Social Media,4612,165,46,1360.73
2024-07-25,South,Referral,4139,99,19,833.17
2024-07-25,East,Email,3706,95,35,1589.41
2024-07-25,East,Ads,2376,150,20,359.07
2024-07-25,East,Social Media,2006,161,5,51.87
2024-07-25,East,Referral,4566,199,39,930.71
2024-07-25,West,Email,671,70,20,202.82
2024-07-25,West,Ads,2688,177,35,602.63
2024-07-25,West,Social Media,745,107,49,345.45
2024-07-25,West,Referral,4324,93,19,751.9
2024-07-26,North,Email,4486,98,42,1951.94
2024-07-26,North,Ads,2807,23,6,632.78
2024-07-26,North,Social Media,3402,123,38,905.4
2024-07-26,North,Referral,2986,94,14,471.64
2024-07-26,South,Email,4539,44,19,2054.08
2024-07-26,South,Ads,3807,101,11,413.82
2024-07-26,South,Social Media,1573,191,15,121.81
2024-07-26,South,Referral,3217,49,19,1002.95
2024-07-26,East,Email,3555,96,21,688.93
2024-07-26,East,Ads,3082,125,34,864.15
2024-07-26,East,Social Media,4966,119,21,831.32
2024-07-26,East,Referral,2971,78,33,1492.9
2024-07-26,West,Email,1781,104,7,105.4
2024-07-26,West,Ads,3677,55,33,1767.57
2024-07-26,West,Social Media,2913,28,12,1481.13
2024-07-26,West,Referral,2558,69,36,1551.28
2024-07-27,North,Email,3806,94,32,1125.42
2024-07-27,North,Ads,4748,111,26,1278.94
2024-07-27,North,Social Media,1454,61,47,1268.64
2024-07-27,North,Referral,4789,37,14,1829.21
2024-07-27,South,Email,1973,146,12,187.56
2024-07-27,South,Ads,4261,185,29,586.35
2024-07-27,South,Social Media,4330,100,23,960.67
2024-07-27,South,Referral,4555,183,33,657.99
2024-07-27,East,Email,1261,142,37,323.04
2024-07-27,East,Ads,2172,40,13,665.49
2024-07-27,East,Social Media,4561,114,41,1906.82
2024-07-27,East,Referral,3346,174,26,535.65
2024-07-27,West,Email,2296,134,28,516.02
2024-07-27,West,Ads,1282,124,8,78.06
2024-07-27,West,Social Media,4354,184,20,547.23
2024-07-27,West,Referral,4590,76,29,1784.04
2024-07-28,North,Email,3186,178,12,253.33
2024-07-28,North,Ads,1610,86,4,89.67
2024-07-28,North,Social Media,2183,112,23,530.83
2024-07-28,North,Referral,986,29,22,874.88
2024-07-28,South,Email,1040,115,11,80.82
2024-07-28,South,Ads,4746,69,24,1348.36
2024-07-28,South,Social Media,4967,132,4,148.13
2024-07-28,South,Referral,4407,98,34,1731.47
2024-07-28,East,Email,2694,191,2,22.6
2024-07-28,East,Ads,4192,45,13,1355.75
2024-07-28,East,Social Media,2271,185,43,569.16
2024-07-28,East,Referral,4700,181,40,1127.18
2024-07-28,West,Email,3423,184,2,41.27
2024-07-28,West,Ads,3731,27,2,223.65
2024-07-28,West,Social Media,2000,115,34,677.83
2024-07-28,West,Referral,2019,146,11,149.03
2024-07-29,North,Email,504,53,25,200.47
2024-07-29,North,Ads,3130,111,39,1196.8
2024-07-29,North,Social Media,3842,120,16,428.48
2024-07-29,North,Referral,552,168,39,114.02
2024-07-29,South,Email,4371,40,5,648.22
2024-07-29,South,Ads,4533,33,16,2225.17
2024-07-29,South,Social Media,838,28,8,204.12
2024-07-29,South,Referral,1486,182,14,111.65
2024-07-29,East,Email,4267,28,14,2319.92
2024-07-29,East,Ads,3607,136,41,1204.6
2024-07-29,East,Social Media,1030,175,24,149.54
2024-07-29,East,Referral,2396,161,47,618.71
2024-07-29,West,Email,1282,70,25,494.52
2024-07-29,West,Ads,507,88,5,26.19
2024-07-29,West,Social Media,4551,171,7,175.35
2024-07-29,West,Referral,3602,25,4,485.05
2024-07-30,North,Email,1078,150,29,191.1
2024-07-30,North,Ads,1876,195,17,161.38
2024-07-30,North,Social Media,1464,159,45,476.76
2024-07-30,North,Referral,2387,163,33,570.22
2024-07-30,South,Email,4459,119,22,727.01
2024-07-30,South,Ads,4104,79,22,1320.67
2024-07-30,South,Social Media,2425,92,2,61.2
2024-07-30,South,Referral,3137,153,2,45.53
2024-07-30,East,Email,3115,94,4,156.36
2024-07-30,East,Ads,505,167,22,61.47
2024-07-30,East,Social Media,4050,109,33,1464.5
2024-07-30,East,Referral,4333,89,24,989.16
2024-07-30,West,Email,4625,147,15,381.37
2024-07-30,West,Ads,4051,68,35,1801.47
2024-07-30,West,Social Media,2569,50,8,462.39
2024-07-30,West,Referral,3843,39,20,2232.52
2024-07-31,North,Email,2754,158,16,243.15
2024-07-31,North,Ads,3872,183,49,1069.71
2024-07-31,North,Social Media,3510,115,11,312.79
2024-07-31,North,Referral,585,161,18,57.78
2024-07-31,South,Email,1986,34,2,127.01
2024-07-31,South,Ads,3581,61,32,1713.28
2024-07-31,South,Social Media,738,97,20,133.87
2024-07-31,South,Referral,1960,109,9,150.56
2024-07-31,East,Email,2758,130,49,1109.1
2024-07-31,East,Ads,585,74,10,86.78
2024-07-31,East,Social Media,2993,127,49,952.87
2024-07-31,East,Referral,1403,148,29,249.09
2024-07-31,West,Email,2263,24,19,1649.54
2024-07-31,West,Ads,4935,175,14,445.25
2024-07-31,West,Social Media,1609,101,47,601.42
2024-07-31,West,Referral,4281,110,26,858.02
2024-08-01,North,Email,1027,73,13,198.28
2024-08-01,North,Ads,1203,170,46,292.8
2024-08-01,North,Social Media,4356,195,22,477.18
2024-08-01,North,Referral,881,22,18,699.82
2024-08-01,South,Email,2890,25,9,945.16
2024-08-01,South,Ads,1965,192,9,108.42
2024-08-01,South,Social Media,3170,179,11,179.09
2024-08-01,South,Referral,1242,48,46,1041.11
2024-08-01,East,Email,1250,120,32,328.37
2024-08-01,East,Ads,713,101,36,205.27
2024-08-01,East,Social Media,2097,152,10,119.81
2024-08-01,East,Referral,752,57,44,687.94
2024-08-01,West,Email,1486,65,7,166.16
2024-08-01,West,Ads,4578,58,8,732.65
2024-08-01,West,Social Media,1524,179,9,69.72
2024-08-01,West,Referral,3174,27,18,2154.82
2024-08-02,North,Email,3394,55,45,2970.4
2024-08-02,North,Ads,4161,120,49,1539.02
2024-08-02,North,Social Media,3584,141,17,443.07
2024-08-02,North,Referral,2915,174,46,750.99
2024-08-02,South,Email,1814,175,36,412.8
2024-08-02,South,Ads,4193,133,47,1757.81
2024-08-02,South,Social Media,1817,123,33,428.94
2024-08-02,South,Referral,4487,101,16,742.86
2024-08-02,East,Email,3112,85,41,1335.33
2024-08-02,East,Ads,2290,156,50,677.84
2024-08-02,East,Social Media,1588,21,5,320.08
2024-08-02,East,Referral,3445,123,15,344.69
2024-08-02,West,Email,2525,68,9,399.38
2024-08-02,West,Ads,2465,168,24,296.95
2024-08-02,West,Social Media,1368,35,28,1289.13
2024-08-02,West,Referral,4229,54,50,4173.14
2024-08-03,North,Email,1576,110,18,285.97
2024-08-03,North,Ads,1892,50,38,1161.32
2024-08-03,North,Social Media,1450,78,4,82.27
2024-08-03,North,Referral,801,185,36,141.03
2024-08-03,South,Email,2423,80,34,891.65
2024-08-03,South,Ads,2381,155,35,468.45
2024-08-03,South,Social Media,1678,35,11,457.73
2024-08-03,South,Referral,1027,31,12,375.78
2024-08-03,East,Email,3188,46,4,270.33
2024-08-03,East,Ads,1532,72,38,773.87
2024-08-03,East,Social Media,2340,23,16,1691.4
2024-08-03,East,Referral,4591,98,28,1533.18
2024-08-03,West,Email,1122,77,43,608.74
2024-08-03,West,Ads,2530,41,4,221.56
2024-08-03,West,Social Media,4633,180,15,460.42
2024-08-03,West,Referral,740,45,9,173.63
2024-08-04,North,Email,2429,61,38,1472.64
2024-08-04,North,Ads,2175,68,15,526.66
2024-08-04,North,Social Media,3856,31,21,2997.12
2024-08-04,North,Referral,4341,36,11,1382.16
2024-08-04,South,Email,1094,77,2,28.2
2024-08-04,South,Ads,1996,178,32,345.47
2024-08-04,South,Social Media,1414,72,13,236.07
2024-08-04,South,Referral,992,169,24,127.01
2024-08-04,East,Email,898,173,4,18.85
2024-08-04,East,Ads,4976,128,41,1368.99
2024-08-04,East,Social Media,1643,37,7,255.3
2024-08-04,East,Referral,753,92,8,74.52
2024-08-04,West,Email,3383,43,15,990.72
2024-08-04,West,Ads,900,128,25,188.65
2024-08-04,West,Social Media,2876,126,36,906.47
2024-08-04,West,Referral,3912,22,16,3143.87
2024-08-05,North,Email,2324,65,7,283.45
2024-08-05,North,Ads,1130,187,34,212.8
2024-08-05,North,Social Media,2871,176,38,607.22
2024-08-05,North,Referral,4167,60,24,1420.52
2024-08-05,South,Email,2148,84,16,397.07
2024-08-05,South,Ads,3975,137,38,925.65
2024-08-05,South,Social Media,3558,152,35,969.95
2024-08-05,South,Referral,2756,81,25,963.46
2024-08-05,East,Email,3148,86,16,670.43
2024-08-05,East,Ads,2320,93,33,749.97
2024-08-05,East,Social Media,2940,120,41,1064.01
2024-08-05,East,Referral,2739,167,29,438.94
2024-08-05,West,Email,4564,135,40,1125.75
2024-08-05,West,Ads,1612,51,10,288.18
2024-08-05,West,Social Media,2642,36,24,1593.98
2024-08-05,West,Referral,2045,99,7,165.28
2024-08-06,North,Email,4589,135,4,117.17
2024-08-06,North,Ads,3740,98,14,475.08
2024-08-06,North,Social Media,3307,128,18,507.11
2024-08-06,North,Referral,3161,32,29,2423.69
2024-08-06,South,Email,4815,34,15,1759.74
2024-08-06,South,Ads,2603,114,5,109.72
2024-08-06,South,Social Media,4903,157,31,1069.22
2024-08-06,South,Referral,1296,72,30,495.43
2024-08-06,East,Email,3749,40,11,968.14
2024-08-06,East,Ads,660,165,15,59.01
2024-08-06,East,Social Media,2056,148,50,801.42
2024-08-06,East,Referral,2415,162,37,635.34
2024-08-06,West,Email,3273,51,47,3557.94
2024-08-06,West,Ads,1500,186,24,158.09
2024-08-06,West,Social Media,4330,176,47,1215.37
2024-08-06,West,Referral,1498,90,37,689.74
2024-08-07,North,Email,920,132,37,279.41
2024-08-07,North,Ads,3043,50,35,2311.19
2024-08-07,North,Social Media,1221,141,41,319.89
2024-08-07,North,Referral,3051,34,17,1641.42
2024-08-07,South,Email,3231,29,21,1983.5
2024-08-07,South,Ads,2464,53,33,1365.04
2024-08-07,South,Social Media,2295,127,40,750.04
2024-08-07,South,Referral,1739,74,27,622.32
2024-08-07,East,Email,3042,31,2,180.68
2024-08-07,East,Ads,4803,152,20,536.36
2024-08-07,East,Social Media,1805,132,40,477.02
2024-08-07,East,Referral,4128,33,17,2217.5
2024-08-07,West,Email,4632,197,21,419.17
2024-08-07,West,Ads,3170,168,42,714.42
2024-08-07,West,Social Media,2349,114,7,162.03
2024-08-07,West,Referral,3408,61,4,231.87
2024-08-08,North,Email,1962,34,16,1017.24
2024-08-08,North,Ads,1490,58,4,119.38
2024-08-08,North,Social Media,1936,197,15,147.15
2024-08-08,North,Referral,4525,49,27,2886.86
2024-08-08,South,Email,2898,88,36,1190.32
2024-08-08,South,Ads,3623,161,37,841.12
2024-08-08,South,Social Media,1888,169,9,99.72
2024-08-08,South,Referral,1015,94,19,176.53
2024-08-08,East,Email,529,162,7,24.29
2024-08-08,East,Ads,4611,130,41,1348.55
2024-08-08,East,Social Media,2926,181,28,430.47
2024-08-08,East,Referral,3644,105,32,903.28
2024-08-08,West,Email,2937,179,43,622.71
2024-08-08,West,Ads,3788,179,36,675.73
2024-08-08,West,Social Media,3891,137,31,844.67
2024-08-08,West,Referral,3539,178,24,487.05
2024-08-09,North,Email,3250,44,37,3051.27
2024-08-09,North,Ads,4013,186,47,840.18
2024-08-09,North,Social Media,4554,51,34,2845.21
2024-08-09,North,Referral,3075,37,9,870.87
2024-08-09,South,Email,3390,20,13,2374.84
2024-08-09,South,Ads,4128,100,2,98.62
2024-08-09,South,Social Media,2665,59,44,2294.79
2024-08-09,South,Referral,2621,130,40,758.86
2024-08-09,East,Email,972,133,11,76.57
2024-08-09,East,Ads,1696,98,17,255.96
2024-08-09,East,Social Media,4880,100,11,527.34
2024-08-09,East,Referral,1756,162,45,495.29
2024-08-09,West,Email,3310,77,42,1600.19
2024-08-09,West,Ads,2927,45,39,2612.09
2024-08-09,West,Social Media,4852,164,49,1181.14
2024-08-09,West,Referral,745,100,4,30.21
2024-08-10,North,Email,1100,144,3,26.46
2024-08-10,North,Ads,2556,113,21,433.63
2024-08-10,North,Social Media,2542,44,39,1855.5
2024-08-10,North,Referral,4988,122,45,2012.05
2024-08-10,South,Email,3096,35,13,1317.73
2024-08-10,South,Ads,4103,156,24,589.53
2024-08-10,South,Social Media,3090,38,21,1488.85
2024-08-10,South,Referral,1361,104,45,581.38
2024-08-10,East,Email,4026,169,11,245.86
2024-08-10,East,Ads,3157,160,5,118.26
2024-08-10,East,Social Media,3978,116,35,1054.7
2024-08-10,East,Referral,3329,181,49,859.38
2024-08-10,West,Email,1900,74,3,83.05
2024-08-10,West,Ads,2487,45,29,1598.53
2024-08-10,West,Social Media,3751,37,28,3116.93
2024-08-10,West,Referral,1117,148,7,45.01
2024-08-11,North,Email,2482,200,22,270.31
2024-08-11,North,Ads,4616,38,5,552.57
2024-08-11,North,Social Media,1639,176,26,262.86
2024-08-11,North,Referral,3313,174,20,394.77
2024-08-11,South,Email,1350,199,2,11.06
2024-08-11,South,Ads,2562,69,40,1333.17
2024-08-11,South,Social Media,804,127,46,282.98
2024-08-11,South,Referral,3304,116,8,267.59
2024-08-11,East,Email,3395,165,48,1149.5
2024-08-11,East,Ads,1916,128,24,303.47
2024-08-11,East,Social Media,2272,190,9,104.68
2024-08-11,East,Referral,1091,182,18,116.82
2024-08-11,West,Email,4482,100,44,1584.25
2024-08-11,West,Ads,993,53,49,741.15
2024-08-11,West,Social Media,2786,157,6,86.99
2024-08-11,West,Referral,4456,173,23,634.61
2024-08-12,North,Email,2865,32,10,1065.53
2024-08-12,North,Ads,3571,111,45,1544.14
2024-08-12,North,Social Media,4235,127,34,1242.33
2024-08-12,North,Referral,3747,83,31,1478.73
2024-08-12,South,Email,3204,119,15,441.47
2024-08-12,South,Ads,3374,116,45,1444.51
2024-08-12,South,Social Media,605,21,5,160.19
2024-08-12,South,Referral,3995,193,25,599.43
2024-08-12,East,Email,1433,82,30,571.66
2024-08-12,East,Ads,4880,182,7,222.64
2024-08-12,East,Social Media,4314,65,45,2582.43
2024-08-12,East,Referral,1333,187,22,173.97
2024-08-12,West,Email,2467,119,49,987.46
2024-08-12,West,Ads,611,106,22,142.33
2024-08-12,West,Social Media,2637,41,40,2262.95
2024-08-12,West,Referral,1041,165,43,325.45
2024-08-13,North,Email,4433,173,8,212.27
2024-08-13,North,Ads,4404,65,19,1164.32
2024-08-13,North,Social Media,2137,98,16,352.63
2024-08-13,North,Referral,4582,103,16,801.18
2024-08-13,South,Email,977,140,9,57.48
2024-08-13,South,Ads,866,51,46,861.6
2024-08-13,South,Social Media,512,43,41,500.75
2024-08-13,South,Referral,4542,89,26,1544.81
2024-08-13,East,Email,2764,145,33,739.37
2024-08-13,East,Ads,3723,110,5,188.56
2024-08-13,East,Social Media,1808,117,22,357.6
2024-08-13,East,Referral,647,163,4,15.71
2024-08-13,West,Email,4571,191,26,557.78
2024-08-13,West,Ads,942,148,34,210.06
2024-08-13,West,Social Media,4292,199,42,803.19
2024-08-13,West,Referral,2487,154,47,825.28
2024-08-14,North,Email,660,52,21,244.99
2024-08-14,North,Ads,4073,125,35,1185.92
2024-08-14,North,Social Media,2123,172,10,115.38
2024-08-14,North,Referral,3759,160,4,93.25
2024-08-14,South,Email,4062,26,12,1548.59
2024-08-14,South,Ads,3288,32,30,2980.72
2024-08-14,South,Social Media,1818,166,20,243.56
2024-08-14,South,Referral,3273,194,38,539.01
2024-08-14,East,Email,3536,168,12,222.58
2024-08-14,East,Ads,803,81,19,225.21
2024-08-14,East,Social Media,3534,67,13,615.18
2024-08-14,East,Referral,4849,121,24,891.81
2024-08-14,West,Email,3959,160,43,1042.89
2024-08-14,West,Ads,939,194,9,45.19
2024-08-14,West,Social Media,3845,54,26,1899.85
2024-08-14,West,Referral,1018,32,31,938.57
2024-08-15,North,Email,4685,61,46,2958.4
2024-08-15,North,Ads,1889,45,23,879.64
2024-08-15,North,Social Media,4174,144,21,688.15
2024-08-15,North,Referral,3246,33,13,1092.61
2024-08-15,South,Email,4037,67,30,1460.36
2024-08-15,South,Ads,4246,72,35,2348.79
2024-08-15,South,Social Media,3817,152,11,326.4
2024-08-15,South,Referral,1589,110,6,98.71
2024-08-15,East,Email,4663,107,45,2257.4
2024-08-15,East,Ads,3811,196,11,192.16
2024-08-15,East,Social Media,1125,114,26,269.16
2024-08-15,East,Referral,894,164,45,235.62
2024-08-15,West,Email,1468,88,21,345.82
2024-08-15,West,Ads,3004,138,9,164.83
2024-08-15,West,Social Media,1769,104,29,585.58
2024-08-15,West,Referral,3516,26,5,550.14
2024-08-16,North,Email,3454,144,16,454.39
2024-08-16,North,Ads,1129,26,9,463.87
2024-08-16,North,Social Media,1843,197,31,240.21
2024-08-16,North,Referral,3727,137,21,475.32
2024-08-16,South,Email,876,125,35,247.82
2024-08-16,South,Ads,3154,96,44,1692.86
2024-08-16,South,Social Media,1730,173,19,218.44
2024-08-16,South,Referral,2428,170,44,731.47
2024-08-16,East,Email,2945,57,41,2292.4
2024-08-16,East,Ads,1539,146,30,290.49
2024-08-16,East,Social Media,4729,22,15,3545.61
2024-08-16,East,Referral,958,105,4,32.88
2024-08-16,West,Email,2507,148,45,775.65
2024-08-16,West,Ads,1503,31,4,213.52
2024-08-16,West,Social Media,4810,154,35,1155.53
2024-08-16,West,Referral,2586,115,44,970.94
2024-08-17,North,Email,4470,193,33,834.82
2024-08-17,North,Ads,3908,22,11,1688.21
2024-08-17,North,Social Media,3426,59,19,1113.52
2024-08-17,North,Referral,1201,157,10,76.79
2024-08-17,South,Email,1441,94,34,464.15
2024-08-17,South,Ads,1177,41,27,685.93
2024-08-17,South,Social Media,2966,92,50,1565.75
2024-08-17,South,Referral,709,139,39,209.83
2024-08-17,East,Email,4466,105,40,2012.89
2024-08-17,East,Ads,1750,170,13,145.81
2024-08-17,East,Social Media,2353,123,10,204.39
2024-08-17,East,Referral,681,154,18,65.32
2024-08-17,West,Email,4107,21,4,716.23
2024-08-17,West,Ads,4744,136,11,345.73
2024-08-17,West,Social Media,2521,25,20,1724.01
2024-08-17,West,Referral,2070,101,20,384.53
2024-08-18,North,Email,2942,36,27,2347.19
2024-08-18,North,Ads,1925,20,15,1615.41
2024-08-18,North,Social Media,2342,98,35,923.06
2024-08-18,North,Referral,4936,61,2,191.24
2024-08-18,South,Email,4137,194,37,715.64
2024-08-18,South,Ads,2810,169,46,717.56
2024-08-18,South,Social Media,2107,157,15,228.47
2024-08-18,South,Referral,4839,137,12,416.03
2024-08-18,East,Email,3462,122,25,714.52
2024-08-18,East,Ads,1886,102,25,455.51
2024-08-18,East,Social Media,2453,41,5,277.34
2024-08-18,East,Referral,2811,142,39,724.99
2024-08-18,West,Email,3727,157,46,918.4
2024-08-18,West,Ads,3638,156,6,144.81
2024-08-18,West,Social Media,2117,77,22,534.47
2024-08-18,West,Referral,4664,108,50,2400.01
2024-08-19,North,Email,1081,132,41,334.08
2024-08-19,North,Ads,2298,130,40,792.85
2024-08-19,North,Social Media,630,33,13,278.27
2024-08-19,North,Referral,2711,32,17,1648.1
2024-08-19,South,Email,537,122,49,244.8
2024-08-19,South,Ads,558,96,45,213.23
2024-08-19,South,Social Media,3114,74,2,70.89
2024-08-19,South,Referral,1911,104,23,431.08
2024-08-19,East,Email,3373,56,50,3400.82
2024-08-19,East,Ads,4724,48,24,2469.75
2024-08-19,East,Social Media,4728,90,7,432.64
2024-08-19,East,Referral,4287,23,9,1882.64
2024-08-19,West,Email,3474,184,46,930.86
2024-08-19,West,Ads,2171,187,34,343.51
2024-08-19,West,Social Media,2191,123,18,258.12
2024-08-19,West,Referral,1909,82,33,853.16
2024-08-20,North,Email,2554,177,4,58.21
2024-08-20,North,Ads,509,80,47,297.98
2024-08-20,North,Social Media,3060,57,16,712.36
2024-08-20,North,Referral,1861,86,18,387.25
2024-08-20,South,Email,3451,79,50,1971.88
2024-08-20,South,Ads,3916,60,13,756.69
2024-08-20,South,Social Media,614,119,26,132.71
2024-08-20,South,Referral,3873,57,18,1351.37
2024-08-20,East,Email,1815,93,8,128.21
2024-08-20,East,Ads,2049,99,26,459.21
2024-08-20,East,Social Media,4724,186,2,40.82
2024-08-20,East,Referral,1458,76,4,85.29
2024-08-20,West,Email,3848,177,33,773.01
2024-08-20,West,Ads,777,129,5,30.52
2024-08-20,West,Social Media,1986,93,36,645.7
2024-08-20,West,Referral,3495,112,13,335.65
2024-08-21,North,Email,2340,41,23,1138.16
2024-08-21,North,Ads,1916,168,32,395.19
2024-08-21,North,Social Media,1630,153,15,175.2
2024-08-21,North,Referral,1163,94,24,314.33
2024-08-21,South,Email,4469,162,36,879.47
2024-08-21,South,Ads,1487,186,45,397.91
2024-08-21,South,Social Media,4345,177,47,928.28
2024-08-21,South,Referral,2014,141,33,465.67
2024-08-21,East,Email,1078,139,27,226.31
2024-08-21,East,Ads,4454,166,13,332.47
2024-08-21,East,Social Media,1675,110,49,688.77
2024-08-21,East,Referral,2446,103,42,966.63
2024-08-21,West,Email,1832,141,9,131.91
2024-08-21,West,Ads,2441,65,31,1105.99
2024-08-21,West,Social Media,888,86,24,216.9
2024-08-21,West,Referral,1528,170,16,166.48
2024-08-22,North,Email,1275,168,3,18.29
2024-08-22,North,Ads,2378,91,5,118.77
2024-08-22,North,Social Media,3914,101,30,1215.11
2024-08-22,North,Referral,4770,101,45,1851.71
2024-08-22,South,Email,847,20,8,364.93
2024-08-22,South,Ads,1542,50,14,459.35
2024-08-22,South,Social Media,1734,180,34,282.45
2024-08-22,South,Referral,3791,120,42,1088.96
2024-08-22,East,Email,741,138,12,73.58
2024-08-22,East,Ads,1042,199,3,17.66
2024-08-22,East,Social Media,3859,157,42,1022.96
2024-08-22,East,Referral,1229,94,42,494.66
2024-08-22,West,Email,1650,28,9,529.8
2024-08-22,West,Ads,3412,124,42,1054.7
2024-08-22,West,Social Media,1742,40,6,250.49
2024-08-22,West,Referral,3912,132,49,1691.36
2024-08-23,North,Email,4045,135,36,1162.06
2024-08-23,North,Ads,1288,99,48,577.76
2024-08-23,North,Social Media,2525,140,16,287.37
2024-08-23,North,Referral,1060,111,2,21.57
2024-08-23,South,Email,3636,70,44,1938.05
2024-08-23,South,Ads,3645,188,8,147.78
2024-08-23,South,Social Media,4607,123,18,540.36
2024-08-23,South,Referral,3329,53,49,3377.82
2024-08-23,East,Email,1253,55,16,302.06
2024-08-23,East,Ads,3302,61,6,348.88
